season_id,edition_id,game_id,round,action_number,period,type,player_id,team_id,opponent_id,x,y,details
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,377,3,2FGA,Neal Sako,Cholet,Bourg-en-Bresse,0.981,0.589,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,379,3,3FGA,Maxime Courby,Bourg-en-Bresse,Cholet,2.653,8.037,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,381,3,3FGM,Enzo Goudou-Sinha,Cholet,Bourg-en-Bresse,0.144,8.586,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,382,3,2FGM,Kevin Kokila,Bourg-en-Bresse,Cholet,-0.028,0.909,dunk
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,387,3,3FGM,Enzo Goudou-Sinha,Cholet,Bourg-en-Bresse,-2.885,6.651,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,388,3,3FGA,Pierre Pelos,Bourg-en-Bresse,Cholet,2.047,6.766,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,396,4,2FGA,Axel Julien,Bourg-en-Bresse,Cholet,2.568,4.112,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,400,4,3FGA,Hugo Robineau,Cholet,Bourg-en-Bresse,-2.366,7.461,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,404,4,2FGA,Isiaha Mike,Bourg-en-Bresse,Cholet,0.203,1.051,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,411,4,3FGA,Isiaha Mike,Bourg-en-Bresse,Cholet,-1.759,7.172,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,418,4,2FGM,Jordan Floyd,Bourg-en-Bresse,Cholet,-0.547,0.36,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,419,4,3FGA,Kim Tillie,Cholet,Bourg-en-Bresse,-1.413,7.634,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,429,4,2FGM,Jordan Floyd,Bourg-en-Bresse,Cholet,0.116,0.242,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,430,4,2FGM,Dominic Artis,Cholet,Bourg-en-Bresse,-0.057,0.822,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,436,4,3FGA,Dominic Artis,Cholet,Bourg-en-Bresse,-2.597,6.912,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,442,4,3FGA,Jordan Floyd,Bourg-en-Bresse,Cholet,-3.837,6.565,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,444,4,3FGM,Enzo Goudou-Sinha,Cholet,Bourg-en-Bresse,-3.894,6.999,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,446,4,3FGA,Isiaha Mike,Bourg-en-Bresse,Cholet,5.135,5.498,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,452,4,3FGA,Enzo Goudou-Sinha,Cholet,Bourg-en-Bresse,-4.818,6.884,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,462,4,2FGA,Justin Patton,Cholet,Bourg-en-Bresse,0.375,1.197,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,464,4,2FGM,Hugo Benitez,Bourg-en-Bresse,Cholet,3.922,2.871,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,466,4,2FGA,Gaylor Curier,Cholet,Bourg-en-Bresse,0.491,0.099,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,468,4,2FGA,Jordan Floyd,Bourg-en-Bresse,Cholet,0.259,-0.074,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,470,4,2FGA,Jordan Floyd,Bourg-en-Bresse,Cholet,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,477,4,2FGM,Perry Ellis,Cholet,Bourg-en-Bresse,3.548,4.803,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,478,4,2FGM,James Palmer,Bourg-en-Bresse,Cholet,0.203,0.475,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,483,4,3FGA,Jordan Floyd,Bourg-en-Bresse,Cholet,-3.981,5.929,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,485,4,3FGA,Boris Dallo,Cholet,Bourg-en-Bresse,-5.653,4.89,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,487,4,2FGA,Jordan Floyd,Bourg-en-Bresse,Cholet,-0.375,0.475,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,489,4,2FGA,Dominic Artis,Cholet,Bourg-en-Bresse,0.837,-0.102,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,491,4,3FGA,James Palmer,Bourg-en-Bresse,Cholet,4.587,5.265,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,493,4,3FGM,Perry Ellis,Cholet,Bourg-en-Bresse,-6.663,3.622,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,501,4,3FGA,James Palmer,Bourg-en-Bresse,Cholet,3.318,6.623,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,511,4,3FGA,Tj Campbell,Cholet,Bourg-en-Bresse,-4.818,7.864,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,513,4,2FGM,Jordan Floyd,Bourg-en-Bresse,Cholet,0.259,0.763,jump shot
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,514,4,3FGA,Kim Tillie,Cholet,Bourg-en-Bresse,-4.356,5.929,
22-23,22-23 PROA,2022-10-15:Bourg-en-Bresse-Cholet,5,520,4,2FGA,Hugo Benitez,Bourg-en-Bresse,Cholet,1.5,1.774,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,3,1,2FGA,Mbaye Ndiaye,Blois,Dijon,1.064,1.163,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,5,1,3FGM,Gregor Hrovat,Dijon,Blois,6.147,6.173,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,7,1,2FGM,Keandre Cook,Blois,Dijon,0.649,0.886,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,8,1,3FGA,David Brembly,Dijon,Blois,-7.113,0.5,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,12,1,2FGM,Keandre Cook,Blois,Dijon,3.164,4.456,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,19,1,3FGA,Markis McDuffie,Dijon,Blois,6.091,5.039,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,23,1,2FGA,Tyren Johnson,Blois,Dijon,5.456,1.191,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,27,1,3FGA,David Brembly,Dijon,Blois,6.588,4.347,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,29,1,3FGA,Gregor Hrovat,Dijon,Blois,3.853,6.836,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,31,1,2FGA,Djordje Gagic,Blois,Dijon,0.456,0.833,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,34,1,2FGA,Djordje Gagic,Blois,Dijon,0.124,1.219,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,38,1,3FGM,David Brembly,Dijon,Blois,6.036,4.927,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,53,1,2FGM,Markis McDuffie,Dijon,Blois,-0.843,0.279,dunk
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,55,1,2FGA,Amadou Sow,Blois,Dijon,0.428,0.528,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,57,1,2FGA,Gregor Hrovat,Dijon,Blois,-1.064,0.335,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,59,1,3FGA,Jaime Smith,Blois,Dijon,0.899,7.584,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,61,1,3FGA,David Brembly,Dijon,Blois,-3.577,6.394,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,63,1,2FGM,Jacques Alingue,Dijon,Blois,0.953,0.279,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,65,1,2FGA,Tyren Johnson,Blois,Dijon,-3.357,0.914,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,67,1,2FGM,Tyren Johnson,Blois,Dijon,0.289,0.693,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,80,1,2FGA,Gregor Hrovat,Dijon,Blois,-3.108,0.335,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,85,1,2FGA,Chase Simon,Dijon,Blois,-0.345,0.279,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,89,1,3FGM,Tyren Johnson,Blois,Dijon,-2.942,8.107,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,91,1,2FGM,Jacques Alingue,Dijon,Blois,-1.119,0.5,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,97,1,2FGM,Amadou Sow,Blois,Dijon,-1.339,0.886,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,104,1,2FGA,Chase Simon,Dijon,Blois,3.798,4.428,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,106,1,3FGA,Jonathan Rousselle,Dijon,Blois,-4.24,9.493,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,108,1,2FGM,Paul Rigot,Blois,Dijon,0.594,0.391,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,110,1,2FGM,Gavin Ware,Dijon,Blois,1.008,4.983,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,114,1,2FGM,Chase Simon,Dijon,Blois,0.483,3.877,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,125,1,2FGA,Gavin Ware,Dijon,Blois,-0.263,4.871,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,127,1,3FGA,Mbaye Ndiaye,Blois,Dijon,-0.289,7.665,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,129,1,3FGM,Amadou Sow,Blois,Dijon,-4.986,5.979,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,134,2,3FGA,Chase Simon,Dijon,Blois,6.948,0.665,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,136,2,3FGA,Paul Rigot,Blois,Dijon,5.511,5.288,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,141,2,3FGM,Robin Ducote,Dijon,Blois,-2.832,6.78,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,143,2,3FGA,Amadou Sow,Blois,Dijon,6.036,3.958,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,149,2,2FGA,Chase Simon,Dijon,Blois,-0.759,0.749,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,160,2,2FGA,Timothe Vergiat,Blois,Dijon,-3.742,1.662,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,162,2,3FGA,Timothe Vergiat,Blois,Dijon,7.224,2.216,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,164,2,2FGM,Amadou Sow,Blois,Dijon,0.787,0.861,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,177,2,3FGA,Robin Ducote,Dijon,Blois,6.009,4.983,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,179,2,3FGM,Jonathan Rousselle,Dijon,Blois,-6.919,3.434,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,185,2,2FGA,Abdoulaye Loum,Dijon,Blois,5.898,0.64,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,187,2,3FGM,Robin Ducote,Dijon,Blois,-4.516,6.229,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,189,2,2FGA,Keandre Cook,Blois,Dijon,-3.217,2.796,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,191,2,3FGM,Jonathan Rousselle,Dijon,Blois,4.792,7.029,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,206,2,2FGM,Abdoulaye Loum,Dijon,Blois,0.567,0.001,dunk
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,211,2,3FGA,Tyren Johnson,Blois,Dijon,-6.588,4.151,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,213,2,3FGA,Robin Ducote,Dijon,Blois,-5.731,5.148,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,215,2,2FGA,Gregor Hrovat,Dijon,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,217,2,2FGA,Amadou Sow,Blois,Dijon,0.401,3.073,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,219,2,2FGM,Abdoulaye Loum,Dijon,Blois,-0.814,0.307,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,220,2,3FGA,Jaime Smith,Blois,Dijon,2.031,7.363,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,229,2,3FGM,Abdoulaye Loum,Dijon,Blois,6.505,3.958,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,241,2,2FGM,Amadou Sow,Blois,Dijon,-0.759,0.612,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,255,2,2FGA,Gavin Ware,Dijon,Blois,-0.787,1.135,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,257,2,2FGM,Abdoulaye Loum,Dijon,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,264,2,2FGA,Jonathan Rousselle,Dijon,Blois,-1.008,0.584,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,266,2,2FGM,Abdoulaye Loum,Dijon,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,283,3,3FGM,Gregor Hrovat,Dijon,Blois,-7.057,3.294,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,285,3,2FGA,Mbaye Ndiaye,Blois,Dijon,-0.87,0.64,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,287,3,2FGM,Amadou Sow,Blois,Dijon,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,288,3,3FGM,David Brembly,Dijon,Blois,5.124,5.811,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,291,3,2FGM,Gregor Hrovat,Dijon,Blois,1.339,0.693,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,293,3,3FGA,Keandre Cook,Blois,Dijon,-6.009,5.453,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,295,3,2FGM,Markis McDuffie,Dijon,Blois,0.649,0.363,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,296,3,2FGA,Keandre Cook,Blois,Dijon,1.312,0.805,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,309,3,3FGM,David Brembly,Dijon,Blois,6.726,3.185,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,311,3,2FGM,Mbaye Ndiaye,Blois,Dijon,0.621,0.391,dunk
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,314,3,2FGA,Markis McDuffie,Dijon,Blois,1.008,0.391,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,316,3,2FGA,Amadou Sow,Blois,Dijon,0.042,0.223,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,326,3,3FGM,David Holston,Dijon,Blois,-7.086,2.659,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,328,3,3FGM,Timothe Vergiat,Blois,Dijon,-7.086,1.525,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,330,3,3FGM,David Holston,Dijon,Blois,6.864,2.989,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,332,3,2FGM,Djordje Gagic,Blois,Dijon,-0.456,1.026,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,334,3,3FGM,David Holston,Dijon,Blois,2.886,7.113,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,343,3,2FGM,Djordje Gagic,Blois,Dijon,0.594,0.057,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,345,3,2FGA,Gregor Hrovat,Dijon,Blois,1.008,0.335,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,351,3,3FGM,Gregor Hrovat,Dijon,Blois,-5.346,6.254,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,357,3,2FGM,Djordje Gagic,Blois,Dijon,0.374,0.335,dunk
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,364,3,2FGA,Thomas Cornely,Blois,Dijon,-0.567,0.001,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,366,3,3FGA,Jonathan Rousselle,Dijon,Blois,6.423,5.148,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,368,3,2FGA,Abdoulaye Loum,Dijon,Blois,3.19,-0.276,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,370,3,2FGM,Gavin Ware,Dijon,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,371,3,3FGA,Timothe Vergiat,Blois,Dijon,-6.45,3.681,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,373,3,2FGA,Gavin Ware,Dijon,Blois,-3.853,0.335,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,381,3,3FGA,Thomas Cornely,Blois,Dijon,7.113,0.584,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,383,3,2FGA,Gavin Ware,Dijon,Blois,-0.539,1.331,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,385,3,2FGA,Djordje Gagic,Blois,Dijon,0.069,0.777,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,389,3,2FGM,Timothe Vergiat,Blois,Dijon,-3.991,0.029,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,391,3,2FGA,Abdoulaye Loum,Dijon,Blois,-0.345,1.026,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,393,3,3FGA,Jonathan Rousselle,Dijon,Blois,-0.483,7.886,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,396,4,2FGM,Djordje Gagic,Blois,Dijon,-0.289,0.391,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,400,4,2FGM,Mbaye Ndiaye,Blois,Dijon,0.483,0.528,dunk
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,401,4,2FGM,Robin Ducote,Dijon,Blois,1.451,5.313,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,403,4,3FGA,Mbaye Ndiaye,Blois,Dijon,-2.278,7.223,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,407,4,3FGM,David Holston,Dijon,Blois,-1.478,7.64,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,409,4,3FGM,Timothe Vergiat,Blois,Dijon,5.731,5.341,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,411,4,3FGM,David Holston,Dijon,Blois,-3.964,6.724,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,412,4,3FGA,Mbaye Ndiaye,Blois,Dijon,-6.063,4.733,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,418,4,2FGA,Djordje Gagic,Blois,Dijon,0.096,0.472,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,420,4,2FGM,Jonathan Rousselle,Dijon,Blois,-0.705,0.223,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,421,4,2FGA,Paul Rigot,Blois,Dijon,-2.832,0.113,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,423,4,3FGM,David Holston,Dijon,Blois,-6.091,6.007,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,429,4,2FGM,Timothe Vergiat,Blois,Dijon,-4.821,-0.469,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,430,4,2FGA,Markis McDuffie,Dijon,Blois,-1.036,0.528,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,432,4,3FGM,Paul Rigot,Blois,Dijon,7.03,0.612,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,434,4,3FGA,Robin Ducote,Dijon,Blois,-6.229,4.649,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,442,4,2FGA,Amadou Sow,Blois,Dijon,0.207,0.556,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,444,4,2FGM,Gregor Hrovat,Dijon,Blois,0.428,0.584,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,446,4,2FGM,Paul Rigot,Blois,Dijon,0.263,0.886,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,448,4,2FGM,Markis McDuffie,Dijon,Blois,0.069,1.026,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,449,4,2FGM,Paul Rigot,Blois,Dijon,-0.899,0.195,dunk
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,451,4,3FGM,Jonathan Rousselle,Dijon,Blois,-6.975,-0.662,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,455,4,3FGM,Tyren Johnson,Blois,Dijon,6.532,4.843,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,462,4,2FGA,Amadou Sow,Blois,Dijon,0.567,0.279,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,464,4,2FGM,Paul Rigot,Blois,Dijon,2.251,0.391,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,473,4,2FGA,Jaime Smith,Blois,Dijon,0.069,1.634,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,475,4,3FGA,Markis McDuffie,Dijon,Blois,-6.285,4.347,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,477,4,3FGM,Paul Rigot,Blois,Dijon,-5.373,6.033,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,481,4,3FGM,Jonathan Rousselle,Dijon,Blois,6.394,5.288,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,483,4,2FGM,Jaime Smith,Blois,Dijon,3.715,4.649,jump shot
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,484,4,3FGM,Jonathan Rousselle,Dijon,Blois,1.422,8.413,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,486,4,3FGA,Jaime Smith,Blois,Dijon,1.506,7.416,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,488,4,2FGA,Amadou Sow,Blois,Dijon,0,-0.175,putback
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,490,4,3FGM,Jonathan Rousselle,Dijon,Blois,0.345,8.802,
22-23,22-23 PROA,2022-10-15:Blois-Dijon,5,493,4,3FGA,Paul Rigot,Blois,Dijon,6.864,2.132,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,3,1,3FGA,Kyle Allman,Paris,Monaco,-4.71,5.795,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,5,1,2FGM,Mike James,Monaco,Paris,1.591,2.801,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,6,1,2FGA,Kyle Allman,Paris,Monaco,0.607,1.32,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,8,1,3FGA,Mike James,Monaco,Paris,4.513,5.73,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,11,1,2FGA,Yakuba Ouattara,Monaco,Paris,-1.001,0.102,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,18,1,2FGA,Jaron Blossomgame,Monaco,Paris,1.887,1.32,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,20,1,2FGA,Juhann Begarin,Paris,Monaco,-0.804,2.538,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,22,1,2FGM,Juhann Begarin,Paris,Monaco,0,-0.175,putback
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,25,1,2FGM,Juhann Begarin,Paris,Monaco,0.312,2.603,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,28,1,3FGA,Kyle Allman,Paris,Monaco,-4.284,6.287,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,30,1,2FGM,Tyrone Wallace,Paris,Monaco,0,-0.175,putback
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,34,1,2FGM,Mike James,Monaco,Paris,-1.099,-0.127,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,35,1,3FGA,Juhann Begarin,Paris,Monaco,-1.821,7.735,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,37,1,3FGA,Jaron Blossomgame,Monaco,Paris,6.975,-0.391,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,39,1,2FGA,Jaron Blossomgame,Monaco,Paris,1.494,2.012,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,41,1,3FGA,Axel Toupane,Paris,Monaco,4.644,6.058,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,43,1,3FGA,Jordan Loyd,Monaco,Paris,5.497,4.873,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,53,1,2FGA,Tyrone Wallace,Paris,Monaco,1.657,0.925,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,55,1,2FGA,Juhann Begarin,Paris,Monaco,0,-0.175,putback
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,57,1,2FGM,Tyrone Wallace,Paris,Monaco,0,-0.175,putback
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,62,1,2FGA,Mike James,Monaco,Paris,-2.348,4.215,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,68,1,3FGA,Mike James,Monaco,Paris,3.003,6.682,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,70,1,3FGM,Gauthier Denis,Paris,Monaco,-3.726,6.52,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,72,1,2FGM,Jordan Loyd,Monaco,Paris,-1.591,0.497,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,74,1,3FGA,Dustin Sleva,Paris,Monaco,-6.45,3.591,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,90,1,2FGA,Adrien Moerman,Monaco,Paris,3.232,1.88,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,100,1,2FGA,Kyle Allman,Paris,Monaco,0.345,0.662,jump shot
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,104,1,3FGA,Axel Toupane,Paris,Monaco,-2.839,7.144,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,116,1,3FGA,Amar Gegic,Paris,Monaco,-4.513,5.96,
22-23,22-23 PROA,2022-10-16:Paris-Monaco,5,118,1,3FGA,Adrien Moerman,Monaco,Paris,0.541,7.242,
